Address,Area,Frontage,Access Road,House direction,Balcony direction,Bedrooms,Bathrooms,Legal status,Furniture state,Price,Day
"Phú Yên, Tuy Hòa, Nhà riêng tại đường Phan Huy Chú",100.0,5.0,16.0,Nam,Nam,4,3,Have certificate,Basic,3.6,26
"Phú Thọ, Thanh Thủy, Nhà riêng tại thị trấn Thanh Thủy",393.0,14.0,5.0,,,4,2,Have certificate,Basic,0.03,29
"Hà Nội, Hoài Đức, Nhà riêng tại đường Hậu Ái",55.0,,,,,4,,Have certificate,Basic,6.2,29
"Hồ Chí Minh, Nhà Bè, Nhà riêng tại đường Đào Tông Nguyên",85.0,5.0,,Tây - Nam,Tây - Nam,4,5,Have certificate,Full,9.79,29
"Hồ Chí Minh, Quận 7, Nhà riêng tại đường Gò Ô Môi",60.0,,8.0,,,4,5,Have certificate,Full,9.99,27
"Hà Nội, Cầu Giấy, Nhà riêng tại đường Yên Hòa",35.0,3.5,5.0,,,4,6,Have certificate,Full,13.8,29
"Hà Nội, Cầu Giấy, Nhà riêng tại đường Nguyễn Khang",35.0,3.5,3.5,,,5,7,Have certificate,Full,13.6,29
"Hồ Chí Minh, Thủ Đức, Nhà riêng tại đường 3",140.0,7.0,9.0,Tây - Nam,Tây - Nam,5,6,Have certificate,,12.5,25
"Đồng Nai, Biên Hòa, Nhà riêng tại phường Trảng Dài",107.0,,6.0,Đông,Đông,3,2,Have certificate,,3.05,29
"Hà Nội, Nam Từ Liêm, Nhà riêng tại đường Mễ Trì Hạ",30.0,5.0,3.0,,,3,4,Have certificate,Full,8.3,29
"Hà Nội, Đống Đa, Nhà riêng tại phố Thái Hà",67.0,4.5,7.0,,,5,5,Have certificate,,30.0,29
"Hà Nội, Ba Đình, Nhà riêng tại đường Đội Cấn",45.0,4.0,3.5,,,4,5,Have certificate,,10.5,29
"Hà Nội, Ba Đình, Nhà riêng tại đường Đội Cấn",35.0,4.5,3.0,,,3,4,Have certificate,,8.8,29
"Hà Nội, Ba Đình, Nhà riêng tại đường Đào Tấn",43.0,5.86,4.0,,,4,5,Have certificate,Full,16.8,29
"Hồ Chí Minh, Bình Tân, Nhà riêng tại đường Bùi Tư Toàn",44.0,4.0,8.0,Đông - Nam,Đông - Nam,3,2,Have certificate,Basic,5.6,29
"Kiên Giang, Rạch Giá, Nhà riêng tại phường Vĩnh Lợi",80.0,5.0,5.0,Đông - Bắc,Tây - Nam,2,2,Have certificate,Basic,1.59,29
"Đồng Nai, Long Khánh, Nhà riêng tại đường Lê Văn Vận",250.0,5.0,6.0,Tây - Nam,,10,10,Have certificate,,3.5,29
"Hồ Chí Minh, Gò Vấp, Nhà riêng tại đường Bùi Quang Là",23.0,,3.0,,,2,2,Have certificate,Full,3.79,29
"Hồ Chí Minh, Bình Thạnh, Nhà riêng tại đường Nơ Trang Long",48.2,,5.0,,,3,2,Have certificate,Basic,6.45,25
"Hồ Chí Minh, Quận 12, Nhà riêng tại đường Thạnh Lộc 50",56.0,4.0,,Tây - Bắc,Tây - Bắc,2,2,Have certificate,,3.85,29
"Hồ Chí Minh, Quận 12, Nhà riêng tại đường Trường Chinh",70.0,4.0,8.0,,,4,5,Have certificate,Full,9.0,23
"Hải Phòng, Ngô Quyền, Nhà riêng tại phường Đằng Giang",46.0,4.0,11.0,Tây - Nam,Tây - Nam,3,3,Have certificate,Full,10.2,29
"Đắk Lắk, Buôn Ma Thuột, Nhà riêng tại đường Nguyễn Phúc Chu",150.0,6.0,6.0,Đông - Nam,,2,2,Have certificate,Full,3.2,29
"Hồ Chí Minh, Thủ Đức, Nhà riêng tại đường Tam Châu",100.0,5.0,5.0,Đông - Nam,,2,2,Have certificate,,6.2,29
"Long An, Tân An, Nhà riêng tại đường Châu Văn Giác",637.12,,,,,,,Have certificate,Basic,11.5,29
"Hồ Chí Minh, Gò Vấp, Nhà riêng tại đường Lê Đức Thọ",418.0,10.0,8.0,,,,,Have certificate,,32.5,29
"Hồ Chí Minh, Quận 6, Nhà riêng tại đường Chợ Lớn",64.0,4.0,6.0,,,3,2,Have certificate,Full,7.9,29
"Hồ Chí Minh, Gò Vấp, Nhà riêng tại đường Phan Huy Ích",264.0,12.0,,Tây - Bắc,Tây - Bắc,33,34,Have certificate,Full,38.5,29
"Hồ Chí Minh, Thủ Đức, Nhà riêng tại đường Lê Văn Chí",76.0,4.2,5.0,,,4,5,Have certificate,Full,8.9,29
"Hồ Chí Minh, Tân Bình, Nhà riêng tại đường Phan Sào Nam",128.0,5.35,8.0,,,7,8,Have certificate,Full,19.0,29
"Hồ Chí Minh, Quận 5, Nhà riêng tại đường Trần Phú",35.0,,,,,3,3,Have certificate,Full,9.0,29
"Hà Nội, Hoài Đức, Nhà riêng tại đường Quốc lộ 32",35.0,3.5,2.5,Đông - Bắc,Đông - Bắc,5,3,Have certificate,Full,6.7,29
"Hồ Chí Minh, Thủ Đức, Nhà riêng tại đường Lê Văn Thịnh",106.0,6.0,5.0,,,5,6,Have certificate,Full,9.89,29
"Đà Nẵng, Liên Chiểu, Nhà riêng tại đường Nguyễn Chánh",72.3,,,,,,,,,4.75,29
"Đồng Nai, Biên Hòa, Nhà riêng tại phường Trảng Dài",161.0,,6.0,,,3,2,Have certificate,,2.88,29
"Hà Nội, Cầu Giấy, Nhà riêng tại đường Cầu Giấy",40.0,4.6,4.0,,,3,4,Have certificate,Full,11.28,28
"Hà Nội, Hoài Đức, Nhà riêng tại đường Cao Xá 2",80.0,4.5,5.0,Đông - Bắc,Đông - Bắc,1,1,Have certificate,Basic,0.09,29
"Hồ Chí Minh, Tân Bình, Nhà riêng tại đường Hoàng Bật Đạt",60.0,,,,,5,4,,,9.0,29
"Hồ Chí Minh, Phú Nhuận, Nhà riêng tại đường Nguyễn Văn Trỗi",35.0,,7.0,,,4,5,Have certificate,Basic,8.5,29
"Hà Nội, Hoàn Kiếm, Nhà riêng tại đường Lê Duẩn",31.0,4.5,,,,,,Have certificate,,10.5,29
"Đồng Nai, Biên Hòa, Nhà riêng tại phường Trảng Dài",71.0,,6.0,,,3,2,Have certificate,,2.79,29
"Bắc Ninh, Bắc Ninh, Nhà riêng tại đường Nguyễn Văn Cừ",84.0,6.0,,Đông - Nam,,,,,,8.0,29
"Hồ Chí Minh, Quận 12, Nhà riêng tại đường Nguyễn Thị Kiểu",71.0,,,,,3,2,Have certificate,,6.1,29
"Hà Nội, Cầu Giấy, Nhà riêng tại đường Nguyễn Khánh Toàn",60.0,5.0,3.0,,,6,4,Have certificate,Full,12.0,29
"Kiên Giang, Rạch Giá, Nhà riêng tại Khu dân cư An Bình",90.0,4.5,7.5,,,3,3,Have certificate,Full,2.89,29
"Hồ Chí Minh, Quận 10, Nhà riêng tại đường Cách Mạng Tháng Tám",65.0,4.0,6.0,Tây - Nam,Tây - Nam,4,3,Have certificate,Basic,11.0,28
"Bình Dương, Thủ Dầu Một, Nhà riêng tại đường Bạch Đằng",133.3,8.0,3.0,Đông - Nam,,2,1,Have certificate,Basic,2.6,29
"Hồ Chí Minh, Tân Phú, Nhà riêng tại đường Nguyễn Văn Săng",56.0,5.6,6.0,Nam,Nam,2,2,Have certificate,Basic,5.7,25
"Hà Nội, Hoàn Kiếm, Nhà riêng tại phố Nhà Chung",100.0,4.5,3.0,,,2,1,Have certificate,,37.5,24
"Hà Nội, Hoàng Mai, Nhà riêng tại đường Nguyễn An Ninh",30.0,3.6,2.5,,,3,4,Have certificate,Full,7.9,30
"Hà Nội, Sóc Sơn, Nhà riêng tại đường Võ Nguyên Giáp",58.0,3.4,5.0,Tây - Nam,Tây - Nam,2,1,Have certificate,Basic,3.0,30
"Bình Dương, Dĩ An, Nhà riêng tại đường Thống Nhất",65.0,,,,,,,Have certificate,,8.2,30
"Bà Rịa Vũng Tàu, Phú Mỹ, Nhà riêng tại xã Tân Hòa",1000.0,,,,,5,6,Have certificate,Full,11.0,30
"Hồ Chí Minh, Phú Nhuận, Nhà riêng tại đường Phan Đình Phùng",167.0,18.0,,,,,,Have certificate,,15.9,30
"Hồ Chí Minh, Quận 1, Nhà riêng tại đường Tôn Thất Tùng",128.0,6.7,,,,,,Have certificate,,54.0,30
"Bình Định, Quy Nhơn, Nhà riêng tại đường Trạng Quỳnh",34.6,3.1,2.0,Đông - Bắc,Đông - Bắc,3,3,Have certificate,Basic,2.9,30
"Hồ Chí Minh, Quận 12, Nhà riêng tại đường Thạnh Lộc 39",61.5,7.0,7.0,Tây - Bắc,,4,5,Have certificate,Full,6.6,27
"Hồ Chí Minh, Quận 12, Nhà riêng tại đường Thạnh Lộc 49",54.4,,5.0,Đông - Nam,,3,4,Have certificate,Full,4.65,28
"Đà Nẵng, Thanh Khê, Nhà riêng tại đường Trường Chinh",78.0,7.0,4.0,,,3,3,Have certificate,Full,4.98,23
"Hà Nội, Long Biên, Nhà riêng tại đường Phố Trạm",40.0,4.53,5.0,,,3,5,Have certificate,Full,11.4,30
"Hồ Chí Minh, Quận 12, Nhà riêng tại đường Thạnh Lộc 41",87.5,,,,,,,Have certificate,,6.1,30
"Hà Nội, Thanh Trì, Nhà riêng tại đường Tả Thanh Oai",35.0,,,,,,,,Full,,30
"Hà Nội, Nam Từ Liêm, Nhà riêng tại đường Đình Thôn",120.0,,,,,24,24,Have certificate,Full,23.9,30
"Hồ Chí Minh, Quận 6, Nhà riêng tại phường 14",40.0,,,,,3,,,,5.56,30
"Hà Nội, Gia Lâm, Nhà riêng tại đường Kiêu Kỵ",65.0,4.8,,Đông - Bắc,Đông - Bắc,4,3,Have certificate,Full,5.2,30
"Hồ Chí Minh, Quận 1, Nhà riêng tại đường Nguyễn Trãi",30.0,,15.0,,,,,Have certificate,Full,,30
"Hồ Chí Minh, Bình Thạnh, Nhà riêng tại đường Vũ Tùng",80.0,4.8,2.5,,,3,3,Have certificate,Basic,10.5,30
"Hà Nội, Cầu Giấy, Nhà riêng tại đường Xuân Thủy",35.0,3.5,3.0,,,4,6,Have certificate,Full,10.9,30
"Hà Nội, Cầu Giấy, Nhà riêng tại phố Trần Quốc Hoàn",40.1,10.0,10.0,Đông - Nam,Đông - Nam,5,5,Have certificate,,19.9,30
"Hà Nội, Cầu Giấy, Nhà riêng tại đường Trần Thái Tông",260.0,10.0,,,,,,Have certificate,,109.0,23
"Hà Nội, Cầu Giấy, Nhà riêng tại đường Mạc Thái Tổ",62.0,6.0,,,,,,Have certificate,Full,21.0,23
"Hồ Chí Minh, Quận 6, Nhà riêng tại đường Cư Xá Phú Lâm D",67.0,3.5,8.0,,,5,6,Have certificate,Full,8.5,29
"Hà Nội, Cầu Giấy, Nhà riêng tại phố Phùng Chí Kiên",115.0,,,,,,,,,36.0,23
"Hà Nội, Cầu Giấy, Nhà riêng tại đường Trần Thái Tông",120.0,8.0,,,,,,Have certificate,,55.0,23
"Hà Nội, Long Biên, Nhà riêng tại phố Sài Đồng",58.0,4.2,2.5,,,5,4,Have certificate,Full,7.9,30
"Hồ Chí Minh, Quận 7, Nhà riêng tại đường Huỳnh Tấn Phát",50.0,4.0,3.0,Tây - Bắc,Tây - Bắc,3,1,Have certificate,Basic,3.79,30
"Tiền Giang, Mỹ Tho, Nhà riêng tại đường Phan Thanh Giản",44.0,10.0,2.0,Đông - Nam,Đông - Nam,2,1,Have certificate,Basic,1.33,30
"Hà Nội, Long Biên, Nhà riêng tại phố Hoàng Thế Thiện",69.8,3.6,2.5,Nam,Nam,2,1,Have certificate,Basic,9.5,30
"Hồ Chí Minh, Bình Chánh, Nhà riêng tại đường An Phú Tây - Hưng Long",80.0,,,,,3,3,Have certificate,Basic,,30
"Hà Nội, Long Biên, Nhà riêng tại phường Phúc Đồng",49.8,,,,,,,Have certificate,,15.1,30
"Hà Nội, Bắc Từ Liêm, Nhà riêng tại đường Hồ Tùng Mậu",43.7,,,,,3,2,Have certificate,Basic,13.6,30
"Hà Nội, Thanh Trì, Nhà riêng tại đường Yên Kiện",82.0,5.1,6.0,,,2,2,Have certificate,,10.1,30
"Bình Thuận, Đức Linh, Nhà riêng tại thị trấn Đức Tài",90.0,4.5,,,,1,1,Have certificate,,0.97,30
"Hà Nội, Hoài Đức, Nhà riêng tại đường Đại lộ Thăng Long",61.0,3.6,2.3,,,2,1,Have certificate,Full,,30
"Hà Nội, Hai Bà Trưng, Nhà riêng tại phường Đồng Nhân",35.0,,,,,3,4,Have certificate,Full,8.6,30
"Phú Yên, Tuy Hòa, Nhà riêng tại đường Nguyễn Trường Tộ",178.0,,,Tây - Bắc,Tây - Bắc,2,2,Have certificate,Basic,7.0,30
"Hà Nội, Cầu Giấy, Nhà riêng tại đường Võ Chí Công",90.6,4.8,5.0,Tây - Bắc,Tây - Bắc,3,2,Have certificate,Basic,29.9,22
"Hồ Chí Minh, Quận 5, Nhà riêng tại đường Sư Vạn Hạnh",100.0,,,,,,,,,30.0,30
"Hà Nội, Nam Từ Liêm, Nhà riêng tại đường Mỹ Đình",55.0,,,,,14,14,Have certificate,Full,18.5,30
"Hà Nội, Long Biên, Nhà riêng tại đường Bát Khối",50.0,5.0,,,,5,7,Have certificate,Full,11.75,30
"Hà Nội, Nam Từ Liêm, Nhà riêng tại đường Tu Hoàng",50.0,,9.0,,,4,3,Have certificate,Full,13.99,30
"Đà Nẵng, Thanh Khê, Nhà riêng tại đường Lê Duẩn",43.9,4.5,2.5,Nam,Nam,3,2,Have certificate,,3.85,30
"Hà Nội, Tây Hồ, Nhà riêng tại đường Thụy Khuê",41.0,4.8,3.0,,,6,6,Have certificate,Full,14.8,30
"Hà Nội, Bắc Từ Liêm, Nhà riêng tại đường Thụy Phương",68.0,4.6,3.0,Đông - Bắc,Đông - Bắc,3,3,Have certificate,Full,9.95,30
"Khánh Hòa, Nha Trang, Nhà riêng tại đường Tuệ Tĩnh",88.6,6.0,6.0,Tây - Nam,Tây - Nam,1,1,Have certificate,Full,12.0,30
"Hồ Chí Minh, Bình Thạnh, Nhà riêng tại phố Vạn Kiếp",36.0,,,,,,,,,6.3,30
"Hồ Chí Minh, Bình Thạnh, Nhà riêng tại đường Phan Xích Long",36.0,,4.0,,,2,3,,Full,6.3,30
"Hồ Chí Minh, Bình Thạnh, Nhà riêng tại phố Phan Đăng Lưu",36.0,,,,,,,,,6.3,30
"Đồng Nai, Xuân Lộc, Nhà riêng tại xã Xuân Trường",139.4,15.0,2.5,Đông - Nam,,2,1,Have certificate,,0.76,30
"Hà Nội, Cầu Giấy, Nhà riêng tại Khu đô thị mới Cầu Giấy",126.0,7.2,25.0,Đông - Bắc,Đông - Bắc,10,11,Have certificate,Full,79.0,30
"Hồ Chí Minh, Quận 8, Nhà riêng tại phố Tạ Quang Bửu",129.0,5.0,,,,3,,,,21.0,26
"Hồ Chí Minh, Quận 8, Nhà riêng tại phường 15",40.08,3.6,,,,2,2,,,4.0,26
"Bình Dương, Dĩ An, Nhà riêng tại phường Dĩ An",200.0,,,,,20,20,Have certificate,Basic,9.0,30
"Hà Nội, Thanh Xuân, Nhà riêng tại đường Lê Trọng Tấn",50.0,4.0,,,,4,5,Have certificate,Full,12.7,30
"Hồ Chí Minh, Gò Vấp, Nhà riêng tại đường Nguyễn Văn Nghi",49.0,3.8,2.0,Đông - Bắc,Đông - Bắc,3,2,Have certificate,,4.9,29
"Tây Ninh, Dương Minh Châu, Nhà riêng tại xã Suối Đá",113.0,,,Tây - Bắc,,2,1,Have certificate,,0.77,30
"Hà Nội, Bắc Từ Liêm, Nhà riêng tại đường Phạm Văn Đồng",68.0,,,,,10,,Have certificate,Full,13.2,30
"Hồ Chí Minh, Quận 7, Nhà riêng tại phố Trần Xuân Soạn",50.0,,3.0,,,3,2,Have certificate,,4.29,28
"Hà Nội, Đống Đa, Nhà riêng tại phố Hoàng Cầu",60.0,4.0,6.0,,,5,5,Have certificate,Basic,26.5,30
"Hà Nội, Đống Đa, Nhà riêng tại phố Hoàng Cầu",60.0,4.0,6.0,,,5,5,Have certificate,Basic,26.5,30
"Hà Nội, Cầu Giấy, Nhà riêng tại đường Cầu Giấy",39.0,,3.0,,,3,4,Have certificate,Basic,11.5,30
"Hà Nội, Đống Đa, Nhà riêng tại đường Phạm Ngọc Thạch",18.0,3.0,2.0,,,3,3,Have certificate,Full,3.8,30
"Hồ Chí Minh, Quận 11, Nhà riêng tại đường Lê Đại Hành",87.0,4.0,8.0,,,4,4,Have certificate,Basic,10.8,30
"Hồ Chí Minh, Nhà Bè, Nhà riêng tại đường Đào Tông Nguyên",95.0,5.0,8.0,,,4,5,Have certificate,Full,8.1,30
"Hà Nội, Ba Đình, Nhà riêng tại phố Kim Mã Thượng",30.0,34.0,3.5,Tây - Bắc,,4,6,Have certificate,,15.9,30
"Đà Nẵng, Liên Chiểu, Nhà riêng tại đường Hồ Tùng Mậu",99.0,5.5,,,,,,,,,30
"Hà Nội, Hoàn Kiếm, Nhà riêng tại đường Tức Mạc",114.2,,,,,,,Have certificate,Full,80.0,28
"Hồ Chí Minh, Tân Bình, Nhà riêng tại đường Trường Chinh",30.0,3.5,5.0,,,4,3,Have certificate,Full,6.5,25
"Hồ Chí Minh, Tân Bình, Nhà riêng tại đường Trần Văn Quang",50.0,,,,,4,4,Have certificate,Full,8.6,25
"Hà Nội, Cầu Giấy, Nhà riêng tại đường Yên Hòa",68.0,10.0,,,,,,Have certificate,Full,22.9,30
"Hà Nội, Cầu Giấy, Nhà riêng tại đường Nguyễn Khang",79.0,4.4,,,,17,17,Have certificate,Full,27.0,30
"Đồng Nai, Xuân Lộc, Nhà riêng tại đường ĐT 765",538.2,17.2,3.5,Tây - Nam,,3,,Have certificate,,1.57,30
"Hồ Chí Minh, Quận 2, Nhà riêng tại phường An Phú",80.0,4.0,12.0,,,,,,,16.0,30
"Hà Nội, Hoàng Mai, Nhà riêng tại đường Kim Đồng",61.0,4.0,3.5,,,5,4,Have certificate,Full,15.45,2
"Bình Dương, Thủ Dầu Một, Nhà riêng tại đường Hồ Văn Cống",120.0,4.0,6.0,,,3,2,Have certificate,Basic,2.45,30
"Hồ Chí Minh, Bình Thạnh, Nhà riêng tại đường Ung Văn Khiêm",64.0,4.0,10.0,,,,,Have certificate,,11.0,29
"Hồ Chí Minh, Thủ Đức, Nhà riêng tại đường Phạm Văn Đồng",111.0,7.5,8.0,,,4,3,Have certificate,Full,8.0,24
"Hà Nội, Thanh Xuân, Nhà riêng tại đường Nguyễn Xiển",62.0,4.5,20.0,,,5,4,Have certificate,Full,34.0,8
"Hồ Chí Minh, Quận 9, Nhà riêng tại đường Võ Văn Hát",92.3,,,,,,,,,13.8,24
"Đồng Nai, Biên Hòa, Nhà riêng tại đường Huỳnh Văn Nghệ",100.0,7.0,7.0,,,,,Have certificate,,2.0,25
"Đồng Nai, Vĩnh Cửu, Nhà riêng tại xã Tân Bình",81.0,,,,,3,2,Have certificate,Basic,1.77,14
"Hồ Chí Minh, Quận 12, Nhà riêng tại đường Thạnh Xuân 40",66.0,4.0,,,,3,2,Have certificate,,4.19,26
"Long An, Cần Giuộc, Nhà riêng tại đường Quốc Lộ 50",40.0,5.0,5.0,,,4,3,Have certificate,,1.25,5
"Đồng Nai, Vĩnh Cửu, Nhà riêng tại Lavender City",70.0,6.0,5.0,Đông,Đông - Bắc,3,2,Have certificate,Basic,2.8,29
"Hà Nội, Cầu Giấy, Nhà riêng tại đường Hoàng Quốc Việt",55.0,5.8,7.0,Đông - Bắc,Đông - Bắc,4,4,,,20.0,30
"Hà Nội, Cầu Giấy, Nhà riêng tại phố Nghĩa Đô",48.0,6.6,5.0,,,6,5,Have certificate,Basic,18.5,30
"Hồ Chí Minh, Phú Nhuận, Nhà riêng tại đường Đặng Văn Ngữ",45.2,5.0,5.0,,,4,5,Have certificate,Basic,11.4,28
"Đồng Nai, Vĩnh Cửu, Nhà riêng tại đường Miễu Ông",88.4,6.0,6.0,Tây - Nam,Tây - Nam,3,2,Have certificate,Basic,1.99,29
"Hồ Chí Minh, Quận 10, Nhà riêng tại đường Cách Mạng Tháng Tám",60.0,4.0,8.0,,,4,3,Have certificate,Full,10.3,24
"Hồ Chí Minh, Tân Phú, Nhà riêng tại đường Phan Anh",66.0,4.0,8.0,,,8,6,Have certificate,Full,9.5,24
"Đà Nẵng, Sơn Trà, Nhà riêng tại đường An Hải 15",60.0,5.0,4.0,Nam,Nam,3,3,Have certificate,Basic,6.75,28
"Quảng Ninh, Hạ Long, Nhà riêng tại đường Cái Lân",160.0,10.0,,Đông - Nam,Đông - Nam,6,4,Have certificate,Full,8.4,29
