Address,Area,Frontage,Access Road,House direction,Balcony direction,Bedrooms,Bathrooms,Legal status,Furniture state,Price,Day
"Bà Rịa Vũng Tàu, Vũng Tàu, Nhà biệt thự, liền kề tại La Vida Residences",78.0,5.0,10.0,Đông - Bắc,Tây - Nam,4,4,Have certificate,,6.0,26
"Hà Nội, Ba Đình, Nhà biệt thự, liền kề tại Grandeur Palace Giảng Võ",239.0,,,,,,,,,228.0,26
"Bắc Ninh, Từ Sơn, Nhà biệt thự, liền kề tại Centa Riverside",322.0,,,,,,,,,28.0,26
"Bà Rịa Vũng Tàu, Vũng Tàu, Nhà biệt thự, liền kề tại La Vida Residences",170.0,10.0,12.0,Đông - Nam,Tây - Bắc,4,5,Have certificate,,13.0,26
"Bắc Ninh, Từ Sơn, Nhà biệt thự, liền kề tại Vietsing Square",75.0,5.0,17.0,,,6,4,Have certificate,,6.0,20
"Hải Phòng, Thủy Nguyên, Nhà biệt thự, liền kề tại Vlasta Thủy Nguyên",62.5,5.0,15.0,,,,,,,4.7,26
"Bắc Ninh, Từ Sơn, Nhà biệt thự, liền kề tại Vietsing Square",75.0,5.0,17.0,,,6,4,Have certificate,,6.0,20
"Hà Nội, Hoài Đức, Nhà biệt thự, liền kề tại Hinode Royal Park",81.0,4.5,17.0,Đông - Bắc,,5,4,Have certificate,Full,,26
"Hà Nội, Nam Từ Liêm, Nhà biệt thự, liền kề tại Vinhomes Gardenia",285.0,15.0,30.0,,,4,5,Have certificate,,200.0,26
"Hồ Chí Minh, Quận 7, Nhà biệt thự, liền kề tại Khu đô thị Nam Long",192.0,,,,,,,Have certificate,,27.0,26
"Khánh Hòa, Nha Trang, Nhà biệt thự, liền kề tại Charmora City",180.0,,,,,,,,,16.8,26
"Hồ Chí Minh, Bình Chánh, Nhà biệt thự, liền kề tại Trellia Cove",126.0,,,Tây,,4,5,Sale contract,,18.8,26
"Thừa Thiên Huế, Huế, Nhà biệt thự, liền kề tại An Cựu City",126.0,7.0,26.0,Đông - Bắc,Đông - Bắc,4,4,Have certificate,,8.6,26
"Bà Rịa Vũng Tàu, Xuyên Mộc, Nhà biệt thự, liền kề tại Ixora Hồ Tràm",371.0,,,,,3,4,,,31.0,26
"Hà Nội, Thường Tín, Nhà biệt thự, liền kề tại Khu đô thị thể thao Olympic",60.0,,,,,,,,,,26
"Đồng Nai, Biên Hòa, Nhà biệt thự, liền kề tại Izumi Canaria",246.0,12.0,,,,4,3,Sale contract,,17.0,26
"Bắc Ninh, Từ Sơn, Nhà biệt thự, liền kề tại Centa Riverside",480.0,16.0,61.0,Nam,Nam,6,7,,,69.0,26
"Hà Nội, Đông Anh, Nhà biệt thự, liền kề tại Vinhomes Global Gate",145.0,,,,,,,Have certificate,,59.0,26
"Đồng Nai, Long Thành, Nhà biệt thự, liền kề tại Khu đô thị ID Junction",115.5,,,,,,,Have certificate,,7.6,26
"Quảng Ninh, Quảng Yên, Nhà biệt thự, liền kề tại Vinhomes Global Gate Hạ Long",60.0,5.0,17.0,,,,,,,5.5,26
"Hà Nam, Phủ Lý, Nhà biệt thự, liền kề tại Osaka Garden",216.0,12.0,12.0,Bắc,,,,Have certificate,,0.06,26
"Hưng Yên, Văn Giang, Nhà biệt thự, liền kề tại Vinhomes Ocean Park 2",58.0,,,,,,,Have certificate,,9.1,22
"Thanh Hóa, Thanh Hóa, Nhà biệt thự, liền kề tại Central Riverside Thanh Hóa",85.0,,67.0,Đông - Bắc,,6,5,Have certificate,,5.89,22
"Trà Vinh, Trà Vinh, Nhà biệt thự, liền kề tại đường Dương Quang Đông",295.0,10.0,6.0,Bắc,Bắc,3,3,Have certificate,Full,6.5,27
"Hồ Chí Minh, Quận 7, Nhà biệt thự, liền kề tại Nam Phú Villas",288.0,12.0,,,,,,Have certificate,,35.0,27
"Hồ Chí Minh, Quận 2, Nhà biệt thự, liền kề tại Sola - Đảo Ánh Dương",114.0,,,,,5,6,,,,27
"Hà Nội, Hà Đông, Nhà biệt thự, liền kề tại Khu đô thị Thanh Hà Mường Thanh",372.93,12.0,25.0,,,8,6,,,,27
"Hưng Yên, Văn Giang, Nhà biệt thự, liền kề tại Vinhomes Ocean Park 3",100.0,5.0,20.0,,,,,Have certificate,,15.6,21
"Đồng Nai, Biên Hòa, Nhà biệt thự, liền kề tại Aqua City",97.5,,,,,3,4,Sale contract,Basic,5.2,27
"Hải Phòng, Thủy Nguyên, Nhà biệt thự, liền kề tại Sapphire Gem Hải Phòng",150.0,7.0,30.0,Nam,Đông,4,4,Have certificate,,8.0,27
"Bắc Ninh, Từ Sơn, Nhà biệt thự, liền kề tại Vietsing Square",75.0,5.0,17.0,,,6,4,Have certificate,,,22
"Hưng Yên, Văn Giang, Nhà biệt thự, liền kề tại Vinhomes Ocean Park 2",60.0,5.0,13.0,Tây - Bắc,,6,4,Sale contract,Full,9.8,27
"Ninh Bình, Ninh Bình, Nhà biệt thự, liền kề tại đường Lưu Cơ",248.1,9.0,7.0,Bắc,,,,Have certificate,Basic,22.0,26
"Long An, Cần Giuộc, Nhà biệt thự, liền kề tại T&T Millennia City Long Hậu",120.0,6.0,40.0,,,5,4,Have certificate,,6.0,26
"Hồ Chí Minh, Bình Chánh, Nhà biệt thự, liền kề tại Dương Hồng Garden House",100.0,5.0,,,,,,Have certificate,,9.5,26
"Hồ Chí Minh, Bình Chánh, Nhà biệt thự, liền kề tại Khu dân cư 6B Intresco",312.0,,,,,,,,,25.0,26
"Hà Nội, Đan Phượng, Nhà biệt thự, liền kề tại Vinhomes Wonder City",260.0,26.0,30.0,Đông - Nam,,,,Sale contract,,67.0,26
"Thanh Hóa, Sầm Sơn, Nhà biệt thự, liền kề tại FLC Lux City Samson",216.0,,,,,7,7,Have certificate,Full,12.6,26
"Hà Nội, Mê Linh, Nhà biệt thự, liền kề tại Pearl Rivera Hà Nội",102.0,6.0,15.0,Đông,Nam,,,Have certificate,,,22
"Hà Nội, Thạch Thất, Nhà biệt thự, liền kề tại Xanh Villas",378.22,21.0,,Đông - Nam,,6,8,,,,26
"Hồ Chí Minh, Bình Chánh, Nhà biệt thự, liền kề tại The Meadow Bình Chánh",85.0,5.0,,,,5,5,Sale contract,Basic,7.0,28
"Hà Nội, Bắc Từ Liêm, Nhà biệt thự, liền kề tại Sunshine City",228.0,,,,,5,4,Have certificate,,0.42,27
"Hà Nội, Đông Anh, Nhà biệt thự, liền kề tại Vinhomes Global Gate",63.0,,,,,5,4,Have certificate,,16.9,27
"Nghệ An, Hưng Nguyên, Nhà biệt thự, liền kề tại Casa Flora",120.0,,,Đông - Nam,,5,5,Sale contract,,,27
"Hà Nội, Long Biên, Nhà biệt thự, liền kề tại Vinhomes The Harmony",90.0,,,,,5,3,,,45.0,27
"Hưng Yên, Văn Giang, Nhà biệt thự, liền kề tại Vinhomes Ocean Park 2",97.5,7.5,,Tây - Nam,Tây - Nam,3,4,Have certificate,Full,20.0,22
"Hà Nội, Quốc Oai, Nhà biệt thự, liền kề tại xã Phú Cát",303.0,12.0,7.0,Đông - Bắc,Đông - Bắc,3,3,Have certificate,,0.08,27
"Hưng Yên, Văn Giang, Nhà biệt thự, liền kề tại Vinhomes Ocean Park 2",62.5,5.0,13.0,Tây - Bắc,Tây - Bắc,,,Have certificate,,8.4,26
"Hồ Chí Minh, Thủ Đức, Nhà biệt thự, liền kề tại Sunlake Villas",160.0,,,,,5,,Have certificate,,42.0,27
"Hưng Yên, Ân Thi, Nhà biệt thự, liền kề tại The Gateway City",75.0,,,Đông - Nam,,,,Have certificate,,,27
"Hồ Chí Minh, Cần Giờ, Nhà biệt thự, liền kề tại Vinhomes Green Paradise",75.0,,,,,,,,,15.0,27
"Hồ Chí Minh, Cần Giờ, Nhà biệt thự, liền kề tại Vinhomes Green Paradise",380.0,,,,,,,,,47.0,27
"Hà Nội, Ba Đình, Nhà biệt thự, liền kề tại The Heritage Láng Hạ",120.0,5.2,12.0,,,6,6,Have certificate,Full,64.0,27
"Hải Phòng, Thủy Nguyên, Nhà biệt thự, liền kề tại Vinhomes Royal Island",105.0,5.0,,Tây - Bắc,,,,,,10.1,27
"Vĩnh Phúc, Phúc Yên, Nhà biệt thự, liền kề tại Thanh Xuân Valley",225.0,8.0,21.0,Nam,,4,3,Have certificate,,17.5,27
"Vĩnh Phúc, Phúc Yên, Nhà biệt thự, liền kề tại Thanh Xuân Valley",196.19,,15.0,Đông - Nam,,3,3,Have certificate,,16.0,27
"Hà Nội, Mê Linh, Nhà biệt thự, liền kề tại Khu đô thị CEO Mê Linh",80.0,6.0,,,,,,Have certificate,,10.0,27
"Hà Nội, Hà Đông, Nhà biệt thự, liền kề tại La Casta Văn Phú",73.0,5.0,20.0,Tây - Nam,Tây - Nam,5,4,Have certificate,Full,21.9,27
"Hà Nội, Bắc Từ Liêm, Nhà biệt thự, liền kề tại Jade Lake Residence",102.0,,,,,,,,,0.3,27
"Hải Phòng, Thủy Nguyên, Nhà biệt thự, liền kề tại Vinhomes Royal Island",101.9,6.0,,,,6,4,Have certificate,,13.07,27
"Long An, Cần Giuộc, Nhà biệt thự, liền kề tại T&T Millennia City Long Hậu",120.0,6.0,12.0,Nam,,,,Have certificate,,5.65,28
"Hà Nội, Đan Phượng, Nhà biệt thự, liền kề tại The Phoenix Garden",200.0,8.0,,Đông - Bắc,,,,Sale contract,,0.08,25
"Bà Rịa Vũng Tàu, Vũng Tàu, Nhà biệt thự, liền kề tại Blanca City",150.0,,,,,,,Sale contract,,34.5,29
"Phú Yên, Đông Hòa, Nhà biệt thự, liền kề tại đường Hùng Vương",170.0,7.5,14.0,Đông,,3,1,Have certificate,,10.0,29
"Lâm Đồng, Đà Lạt, Nhà biệt thự, liền kề tại đường Mạc Đĩnh Chi",320.0,8.4,,Đông - Nam,,9,9,Have certificate,Full,36.0,29
"Hồ Chí Minh, Quận 7, Nhà biệt thự, liền kề tại Jamona Golden Silk",104.0,,,,,4,4,Have certificate,,19.0,29
"Bắc Giang, Việt Yên, Nhà biệt thự, liền kề tại Khang Phát Century",90.0,,,,,,,Have certificate,Full,,29
"Thanh Hóa, Thanh Hóa, Nhà biệt thự, liền kề tại Eurowindow Light City",96.0,6.0,17.0,Đông - Bắc,Đông - Bắc,,,Sale contract,,6.08,29
"Hà Nội, Hà Đông, Nhà biệt thự, liền kề tại Làng Việt Kiều Châu Âu Euroland",192.0,10.0,24.0,Bắc,,5,5,Have certificate,Full,,29
"Lâm Đồng, Đà Lạt, Nhà biệt thự, liền kề tại đường Đa Minh",211.0,15.0,6.0,,,4,3,Have certificate,Full,15.0,29
"Phú Yên, Tuy Hòa, Nhà biệt thự, liền kề tại phường Phú Đông",586.5,25.0,15.5,Tây,Tây,2,2,Have certificate,Full,13.5,26
"Hồ Chí Minh, Cần Giờ, Nhà biệt thự, liền kề tại Vinhomes Green Paradise",181.8,9.0,50.0,Đông - Nam,,4,5,,,27.8,28
"Hưng Yên, Văn Giang, Nhà biệt thự, liền kề tại Vinhomes Ocean Park 2",428.0,40.0,20.0,Đông - Bắc,Đông - Nam,5,6,Have certificate,,,23
"Hồ Chí Minh, Cần Giờ, Nhà biệt thự, liền kề tại Vinhomes Green Paradise",100.0,,,,,,,,,12.7,28
"Hồ Chí Minh, Quận 9, Nhà biệt thự, liền kề tại The Venica",262.0,10.0,24.0,Đông - Bắc,Đông - Bắc,4,5,Have certificate,Full,58.0,28
"Hồ Chí Minh, Quận 9, Nhà biệt thự, liền kề tại Lucasta Villa",175.0,10.0,20.0,Nam,Nam,4,5,Have certificate,,26.0,28
"Hải Phòng, Hồng Bàng, Nhà biệt thự, liền kề tại Vinhomes Imperia Hải Phòng",405.0,,,,,,,Have certificate,Basic,,28
"Quảng Ninh, Hạ Long, Nhà biệt thự, liền kề tại Grand Bay Halong Villas",659.0,,,,,,,Have certificate,,,28
"Hồ Chí Minh, Củ Chi, Nhà biệt thự, liền kề tại xã Tân Thông Hội",2.75,,,Tây - Nam,,5,3,Have certificate,,13.0,28
"Hà Nội, Hà Đông, Nhà biệt thự, liền kề tại đường Trần Phú",38.0,3.6,7.0,,,3,4,Have certificate,Full,13.0,23
"Hà Nội, Long Biên, Nhà biệt thự, liền kề tại Vinhomes The Harmony",391.0,,,,,6,5,Have certificate,,300.0,28
"Bắc Ninh, Từ Sơn, Nhà biệt thự, liền kề tại Belhomes Từ Sơn",75.0,5.0,15.0,,,3,3,Have certificate,,5.6,23
"Hà Nội, Bắc Từ Liêm, Nhà biệt thự, liền kề tại Jade Lake Residence",122.0,6.0,24.0,,,,,Have certificate,,53.0,29
"Hà Nội, Bắc Từ Liêm, Nhà biệt thự, liền kề tại Jade Lake Residence",102.0,6.0,60.0,Tây - Nam,Tây - Nam,,,Have certificate,,,26
"Hồ Chí Minh, Nhà Bè, Nhà biệt thự, liền kề tại Amelie Villa Phú Mỹ Hưng",125.6,6.0,12.0,Tây - Nam,,,,Have certificate,,14.1,29
"Đà Nẵng, Liên Chiểu, Nhà biệt thự, liền kề tại The Lumia Danang",100.0,,,,,5,5,,,5.6,29
"Bắc Ninh, Từ Sơn, Nhà biệt thự, liền kề tại VSIP Bắc Ninh",75.0,,,,,,,Have certificate,,,29
"Bà Rịa Vũng Tàu, Vũng Tàu, Nhà biệt thự, liền kề tại The Maris Vũng Tàu",600.0,20.0,20.0,Đông - Nam,Tây - Bắc,5,5,Have certificate,Full,,29
"Bắc Ninh, Từ Sơn, Nhà biệt thự, liền kề tại Vietsing Square",75.0,,,,,,,,,,29
"Hà Nội, Bắc Từ Liêm, Nhà biệt thự, liền kề tại Jade Lake Residence",200.0,10.0,60.0,,,,,,,,26
"Hà Nội, Hà Đông, Nhà biệt thự, liền kề tại Kiến Hưng Luxury",67.5,5.0,12.0,Tây - Nam,Tây - Nam,5,5,Have certificate,Full,20.0,29
"Hồ Chí Minh, Quận 9, Nhà biệt thự, liền kề tại The Manhattan Glory - Vinhomes Grand Park",96.0,8.0,13.0,Đông - Bắc,,,,Have certificate,,15.5,29
"Hồ Chí Minh, Bình Chánh, Nhà biệt thự, liền kề tại Trellia Cove",244.0,,,Tây,,5,4,Sale contract,,36.0,29
"Thanh Hóa, Thanh Hóa, Nhà biệt thự, liền kề tại Khu đô thị Xuân Hưng",60.0,5.0,17.5,Nam,,4,3,Have certificate,,4.59,22
"Hà Nội, Thanh Oai, Nhà biệt thự, liền kề tại Phúc Anh Riverside",67.5,4.5,12.0,,,,,Have certificate,,11.5,29
"Hồ Chí Minh, Quận 2, Nhà biệt thự, liền kề tại đường Số 14",309.0,9.3,,,,,,,,27.0,29
"Hồ Chí Minh, Quận 9, Nhà biệt thự, liền kề tại The Manhattan Glory - Vinhomes Grand Park",84.0,7.0,13.0,Đông - Bắc,,,,Sale contract,,13.8,29
"Hà Nội, Hà Đông, Nhà biệt thự, liền kề tại Khu đô thị Thanh Hà Mường Thanh",200.0,10.0,14.0,,,7,6,,Basic,0.08,29
"Hà Nội, Đan Phượng, Nhà biệt thự, liền kề tại Noble Palace Tây Thăng Long",63.0,,30.0,Tây - Bắc,,,,Sale contract,,,29
"Hà Nội, Hoàng Mai, Nhà biệt thự, liền kề tại Gelexia Riverside",70.0,4.0,,,,4,4,Have certificate,Full,21.0,23
"Đà Nẵng, Ngũ Hành Sơn, Nhà biệt thự, liền kề tại Fusion Resort & Villas Da Nang",537.0,,,Đông,,2,2,Have certificate,Full,34.9,29
"Hải Phòng, Ngô Quyền, Nhà biệt thự, liền kề tại phố Đà Nẵng",206.0,9.0,7.0,Tây - Nam,Tây - Nam,4,5,Have certificate,,18.2,29
"Hà Nội, Nam Từ Liêm, Nhà biệt thự, liền kề tại đường Trung Văn",147.0,10.0,20.0,,,6,6,Have certificate,Full,70.0,29
"Quảng Ninh, Hạ Long, Nhà biệt thự, liền kề tại Grand Bay Town House",104.0,6.5,,Đông - Nam,,,,,,,29
"Hà Nội, Ba Đình, Nhà biệt thự, liền kề tại Grandeur Palace Giảng Võ",287.0,,,,,,,Have certificate,,,29
"Hà Nội, Bắc Từ Liêm, Nhà biệt thự, liền kề tại Avenue Garden",342.0,,,,,,,Have certificate,,,29
"Khánh Hòa, Cam Ranh, Nhà biệt thự, liền kề tại ParaSol",120.0,,,,,,,Have certificate,,4.2,4
"Hồ Chí Minh, Hóc Môn, Nhà biệt thự, liền kề tại Vinhomes Saigon Park",60.0,,,,,,,Have certificate,Basic,6.0,21
"Nghệ An, Hưng Nguyên, Nhà biệt thự, liền kề tại Casa Flora",102.0,6.0,12.0,Đông,,4,3,Have certificate,,5.4,29
"Hà Nội, Quốc Oai, Nhà biệt thự, liền kề tại New House City",290.0,15.0,13.0,Tây - Bắc,Tây - Bắc,5,5,Have certificate,,,29
"Hưng Yên, Văn Lâm, Nhà biệt thự, liền kề tại The Fullton",300.0,17.0,,,,,,,,50.0,29
"Hồ Chí Minh, Quận 2, Nhà biệt thự, liền kề tại đường Số 57",183.0,,,,,4,5,,,38.0,29
"Hồ Chí Minh, Bình Thạnh, Nhà biệt thự, liền kề tại đường Phạm Viết Chánh",418.0,16.0,,,,25,25,Have certificate,,100.0,29
"Hưng Yên, Văn Lâm, Nhà biệt thự, liền kề tại The Fullton",113.0,7.0,,,,,,,,0.19,26
"Hưng Yên, Văn Lâm, Nhà biệt thự, liền kề tại The Fullton",113.0,7.7,,,,,,,,19.0,26
"Hưng Yên, Văn Lâm, Nhà biệt thự, liền kề tại The Fullton",180.0,12.0,,,,,,Have certificate,,30.0,26
"Hưng Yên, Văn Lâm, Nhà biệt thự, liền kề tại The Fullton",306.0,17.0,,,,,,,,51.4,26
"Nghệ An, Hưng Nguyên, Nhà biệt thự, liền kề tại Casa Flora",136.0,8.0,12.0,Bắc,,4,4,Have certificate,,6.0,29
"Đà Nẵng, Sơn Trà, Nhà biệt thự, liền kề tại đường Phan Bá Vành",150.0,,10.5,,,4,,Have certificate,Full,22.0,29
"Hồ Chí Minh, Quận 7, Nhà biệt thự, liền kề tại Biệt thự lâu đài Chateau",759.8,,19.0,Tây - Bắc,,,,Have certificate,,300.0,29
"Hưng Yên, Văn Giang, Nhà biệt thự, liền kề tại Vinhomes Ocean Park 3",60.0,,,,,5,5,,,10.5,29
"Long An, Bến Lức, Nhà biệt thự, liền kề tại Solar City",75.0,,,,,,,Have certificate,,0.03,30
"Hà Nội, Long Biên, Nhà biệt thự, liền kề tại PHC Complex 158 Nguyễn Sơn",87.5,5.0,11.0,Tây - Bắc,Tây - Bắc,,,Have certificate,,35.0,30
"Hà Nội, Hoài Đức, Nhà biệt thự, liền kề tại Vista Nam An Khánh",633.0,,,,,6,6,Have certificate,Full,0.12,30
"Hà Nội, Hà Đông, Nhà biệt thự, liền kề tại Làng Việt Kiều Châu Âu Euroland",260.0,15.0,12.0,,,5,5,Have certificate,Full,60.0,30
"Hà Nội, Hà Đông, Nhà biệt thự, liền kề tại Làng Việt Kiều Châu Âu Euroland",180.0,,15.0,,,5,5,Have certificate,Full,,30
"Đồng Nai, Biên Hòa, Nhà biệt thự, liền kề tại Aqua City",200.0,10.0,14.0,Đông - Bắc,,4,4,Sale contract,,15.9,30
"Quảng Ngãi, Quảng Ngãi, Nhà biệt thự, liền kề tại đường Lê Thánh Tôn",105.0,7.5,10.0,Đông - Nam,Đông - Nam,4,4,Have certificate,Full,6.8,30
"Bắc Ninh, Từ Sơn, Nhà biệt thự, liền kề tại Centa Riverside",225.0,10.0,15.2,Nam,Nam,5,3,Have certificate,Full,18.55,30
"Bắc Ninh, Yên Phong, Nhà biệt thự, liền kề tại Kim Đô City",100.0,5.0,15.0,Đông,Đông,,,Have certificate,,,30
"Hà Nội, Long Biên, Nhà biệt thự, liền kề tại Khu đô thị Sài Đồng",303.0,,,,,6,,Have certificate,Full,77.0,30
"Hà Nội, Hoàng Mai, Nhà biệt thự, liền kề tại Louis City Hoàng Mai",198.0,12.0,,,,,,Have certificate,,59.5,30
"Hà Nội, Quốc Oai, Nhà biệt thự, liền kề tại New House City",262.0,,,,,,,Have certificate,,,24
"Hưng Yên, Văn Giang, Nhà biệt thự, liền kề tại Vinhomes Ocean Park 3",126.0,7.0,,Tây - Bắc,,6,,,,15.0,29
"Hưng Yên, Văn Giang, Nhà biệt thự, liền kề tại Vinhomes Ocean Park 3",90.0,5.0,15.0,Tây - Bắc,,,,,,11.6,29
"Hà Nội, Nam Từ Liêm, Nhà biệt thự, liền kề tại đường Lê Đức Thọ",105.0,7.0,20.0,Đông - Nam,Đông - Nam,8,8,Have certificate,,59.9,5
"Hà Nội, Hoài Đức, Nhà biệt thự, liền kề tại Vinhomes Thăng Long",123.0,7.0,13.0,Đông - Nam,,4,5,Have certificate,,,29
"Hà Nội, Hoài Đức, Nhà biệt thự, liền kề tại Vinhomes Thăng Long",90.0,5.0,13.0,Đông,Đông - Nam,,,Have certificate,Basic,21.5,29
"Hà Nam, Phủ Lý, Nhà biệt thự, liền kề tại Sun Urban City",60.0,,,,,3,2,,Full,4.7,22
"Hải Phòng, Dương Kinh, Nhà biệt thự, liền kề tại Vinhomes Golden City",70.0,5.0,15.0,Đông - Bắc,,,,Have certificate,,,29
"Đà Nẵng, Sơn Trà, Nhà biệt thự, liền kề tại Habour Ville",580.0,20.0,,Đông - Nam,,,,,,,29
"Hồ Chí Minh, Cần Giờ, Nhà biệt thự, liền kề tại Vinhomes Green Paradise",75.0,5.0,15.0,,,6,7,Have certificate,Basic,10.9,30
"Hà Nội, Long Biên, Nhà biệt thự, liền kề tại Vinhomes Riverside",90.0,6.0,30.0,,,4,5,Have certificate,Full,37.0,30
"Hà Nội, Hoài Đức, Nhà biệt thự, liền kề tại Hinode Royal Park",398.0,20.0,24.0,,,,,,,92.0,30
"Hà Nội, Đông Anh, Nhà biệt thự, liền kề tại Vinhomes Global Gate",75.0,5.0,17.0,,,6,7,Have certificate,,18.5,30
"Khánh Hòa, Nha Trang, Nhà biệt thự, liền kề tại Vinhomes Pearl Bay",240.0,16.0,30.0,,,6,8,Have certificate,Basic,41.35,30
"Hà Nội, Long Biên, Nhà biệt thự, liền kề tại Vinhomes Riverside",176.0,,50.0,,,6,7,Have certificate,Full,54.0,30
"Hà Nội, Gia Lâm, Nhà biệt thự, liền kề tại thị trấn Trâu Quỳ",260.0,12.95,30.0,,,5,6,Have certificate,Full,56.0,30
"Hà Nội, Long Biên, Nhà biệt thự, liền kề tại Vinhomes Riverside",405.0,20.0,40.0,,,8,10,Have certificate,Full,202.5,30
"Thái Nguyên, Thái Nguyên, Nhà biệt thự, liền kề tại Flamingo Majestic Islands Resort",685.0,18.0,40.0,,,10,11,Have certificate,Basic,31.5,30
"Hà Nội, Long Biên, Nhà biệt thự, liền kề tại Vinhomes Riverside",90.0,6.0,30.0,,,4,5,Have certificate,Full,37.0,30
"Hà Nội, Nam Từ Liêm, Nhà biệt thự, liền kề tại Central Lakeside",80.0,5.0,12.0,Tây - Nam,Đông - Bắc,5,6,Sale contract,,,30
"Hưng Yên, Văn Giang, Nhà biệt thự, liền kề tại Vinhomes Ocean Park 3",119.0,7.0,13.0,Đông - Nam,,,,Sale contract,,0.12,23
"Hưng Yên, Văn Giang, Nhà biệt thự, liền kề tại Vinhomes Ocean Park 3",80.0,6.0,,,,4,5,,,14.0,23
"Đồng Nai, Biên Hòa, Nhà biệt thự, liền kề tại Aqua City",195.0,,,,,,,,,0.07,30
"Đà Nẵng, Liên Chiểu, Nhà biệt thự, liền kề tại Futa Kim Phát",107.0,,,,,,,Have certificate,,10.2,30
"Hà Nội, Đống Đa, Nhà biệt thự, liền kề tại Chung cư TĐC Hoàng Cầu",60.0,6.0,6.0,,,,,Have certificate,Full,32.0,30
"Hà Nội, Nam Từ Liêm, Nhà biệt thự, liền kề tại Khu đô thị mới Phùng Khoang",150.0,12.0,13.0,Tây - Bắc,,,,,,28.5,25
"Hà Nội, Tây Hồ, Nhà biệt thự, liền kề tại KĐT Tây Hồ Tây - Starlake Hà Nội",136.0,8.0,13.5,Tây - Nam,Tây - Nam,,7,Have certificate,,39.0,22
"Hải Phòng, Ngô Quyền, Nhà biệt thự, liền kề tại đường Lê Hồng Phong",253.0,14.0,15.0,Đông - Nam,Nam,5,4,Have certificate,Full,32.0,30
"Đồng Nai, Biên Hòa, Nhà biệt thự, liền kề tại Aqua City",300.0,15.0,14.0,Đông,Đông,5,5,Sale contract,,19.9,30
"Hà Nội, Hà Đông, Nhà biệt thự, liền kề tại An Quý Villa - KĐT Dương Nội",198.0,9.0,12.0,Tây - Bắc,Đông - Bắc,6,7,Have certificate,,48.0,30
"Hà Nội, Hà Đông, Nhà biệt thự, liền kề tại Sol Lake Villa",220.0,10.0,15.0,Đông - Bắc,Tây - Bắc,5,6,Have certificate,,0.2,30
"Hà Nội, Hà Đông, Nhà biệt thự, liền kề tại An Quý Villa - KĐT Dương Nội",198.0,9.0,12.0,Tây - Bắc,Đông - Bắc,5,6,Have certificate,,42.9,30
"Hà Nội, Gia Lâm, Nhà biệt thự, liền kề tại Vinhomes Ocean Park Gia Lâm",67.5,5.5,,Tây - Nam,Tây - Nam,,,Have certificate,,16.0,30
"Quảng Bình, Đồng Hới, Nhà biệt thự, liền kề tại Nam Mekong Heritage City",250.0,,,,,,,,,,30
"Ninh Thuận, Phan Rang - Tháp Chàm, Nhà biệt thự, liền kề tại MK Central City",56.0,5.0,13.5,Tây - Nam,Tây - Nam,6,6,Have certificate,,3.3,30
"Thái Nguyên, Thái Nguyên, Nhà biệt thự, liền kề tại Flamingo Majestic Islands Resort",250.0,,,,,6,7,Have certificate,Basic,28.0,30
"Hà Nội, Tây Hồ, Nhà biệt thự, liền kề tại Khu đô thị Nam Thăng Long - Ciputra",240.0,10.0,,Nam,,4,4,Have certificate,Full,70.0,30
"Hưng Yên, Văn Giang, Nhà biệt thự, liền kề tại Khu đô thị Ecopark",750.0,18.0,30.0,,,10,10,Have certificate,,90.0,30
"Hà Nội, Long Biên, Nhà biệt thự, liền kề tại Vinhomes Riverside",96.0,6.0,20.0,,,6,6,Have certificate,Full,40.0,30
"Hà Nội, Bắc Từ Liêm, Nhà biệt thự, liền kề tại đường Tây Thăng Long",315.0,18.0,20.0,,,,,Have certificate,,75.0,23
"Hà Nội, Đông Anh, Nhà biệt thự, liền kề tại Vinhomes Global Gate",75.0,5.0,20.0,,,,,Have certificate,,17.5,30
"Long An, Cần Giuộc, Nhà biệt thự, liền kề tại Five Star Eco City",90.0,,,,,4,3,Have certificate,,3.95,30
"Hà Nội, Long Biên, Nhà biệt thự, liền kề tại Vinhomes Riverside",90.0,6.0,20.0,,,4,5,Have certificate,Full,35.0,30
"Hải Phòng, Lê Chân, Nhà biệt thự, liền kề tại Waterfront City",96.0,6.0,21.0,Đông - Bắc,Đông - Bắc,4,6,Have certificate,Full,13.0,30
"Hà Nội, Hoài Đức, Nhà biệt thự, liền kề tại Hinode Royal Park",100.0,5.0,30.0,Đông - Bắc,Đông - Bắc,5,5,Have certificate,,,30
"Hà Tĩnh, Nghi Xuân, Nhà biệt thự, liền kề tại Hoa Tiên Paradise",464.0,17.0,15.0,Tây - Nam,Đông - Bắc,2,3,Have certificate,Full,,30
"Hà Nội, Long Biên, Nhà biệt thự, liền kề tại Vinhomes Riverside",215.0,9.0,30.0,,,4,5,Have certificate,Full,95.0,30
"Hà Nội, Long Biên, Nhà biệt thự, liền kề tại Vinhomes Riverside",260.0,16.0,30.0,,,6,7,Have certificate,Full,97.0,30
"Hà Nội, Long Biên, Nhà biệt thự, liền kề tại Vinhomes The Harmony",90.0,6.0,30.0,,,4,5,Have certificate,Basic,38.0,30
"Hồ Chí Minh, Bình Chánh, Nhà biệt thự, liền kề tại Trellia Cove",126.25,,,,,5,4,Sale contract,,19.29,30
